pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n,fidelity_issue_n,high_severity_n,medium_severity_n,low_severity_n,fidelity_agents_with_issue,fidelity_statuses,disagreement_flag,priority_score,adjudication_reason
S0104-62762020000100034,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,2020,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,16e3c574de22acc7177f10fd39aa58d5ec53a0602a227ae7d543455137886fe1,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto.","O artigo aplica survey nacional e constrói/valida uma escala de autoritarismo com análise fatorial e confiabilidade. A análise é quantitativa e metodológica, mas descritiva/associativa, sem desenho causal.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762020000100034,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,2020,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,16e3c574de22acc7177f10fd39aa58d5ec53a0602a227ae7d543455137886fe1,dependent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Propensity to authoritarianism"",""variable_description"":""Index based on a version of the F scale applied in 2017.""}]","[{""variable_name"":""authoritarianism_index"",""variable_description"":""Índice de propensão ao apoio a posições autoritárias""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762020000100034,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,2020,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,16e3c574de22acc7177f10fd39aa58d5ec53a0602a227ae7d543455137886fe1,independent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Sociodemographic recortes and fear of violence"",""variable_description"":""Age, race, class, region, municipality size, schooling and violence-related attitudes.""}]","[{""variable_name"":""fear_of_violence_and_demographics"",""variable_description"":""Medo de violência, idade, cor, classe, região, porte do município e escolaridade""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762021000100051,A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook,2021,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,ee000564b2784b5cdf158ac69e666b8f6c37652e6ace6e1a75b27201514137bf,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook"" combina evidência quantitativa com documentos, entrevistas, análise de conteúdo ou estudo de caso. Mantive nulos os campos de identificação causal, placebo e relações IV-DV quando o texto não sustentava uma leitura causal precisa.","O artigo ""A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O artigo declara metodologia mista, com análise quantitativa de conteúdo em páginas de Facebook e entrevistas com ativistas. A análise é descritiva e interpretativa, sem regressões ou significância.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762025000100204,Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais,2025,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,45c0f878038195c35939142174b07c01bcf6021cebf7481f228efcb63b176c2f,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais"" conduz análise empírica qualitativa ou histórico-documental, não uma análise quantitativa de dados observacionais ou experimentais. Os campos estatísticos e de desenho causal foram preenchidos apenas quando o método estava claramente declarado no texto.","O artigo ""Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O artigo combina entrevistas, documentos, normas, relatórios e LAI para descrever e classificar ouvidorias penitenciárias estaduais. Há quantificações descritivas, mas o desenho principal é qualitativo/classificatório, sem modelo estatístico.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762025000100220,"Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020",2025,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,68e0fb77b5496b51ad1ec9b203650f62e3858e5c99830bcada20c10bf866eb10,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo usa cinco rodadas do Latinobarómetro para analisar determinantes da confiança nos Carabineros chilenos. Há modelos estatísticos e significância, mas a linguagem é associativa e o desenho é survey observacional.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762025000100220,"Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020",2025,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,68e0fb77b5496b51ad1ec9b203650f62e3858e5c99830bcada20c10bf866eb10,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""trust in Carabineros"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Trust in the national police"",""variable_description"":""Confidence in Chilean Carabineros from Latinobarómetro surveys, 2015-2020.""}]","[{""variable_name"":""trust_in_carabineros"",""variable_description"":""Confiança nos Carabineros chilenos""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S1806-64452005000100002,Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio,2005,Sur. Revista Internacional de Direitos Humanos,data/processed/fulltext_gold/article_texts_gold.csv,a5b934dda90c578f365199471d9893a70a2806a2627c034a057e1b8672f7f9b1,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S1806-64452005000100003,Direito à educação e educação para os direitos humanos,2005,Sur. Revista Internacional de Direitos Humanos,data/processed/fulltext_gold/article_texts_gold.csv,9dcc01064a1354bf014d666bec59db2f80bb8e080a8b3e0a9eefc3646e0cdfee,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Direito à educação e educação para os direitos humanos"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""Direito à educação e educação para os direitos humanos"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S1806-64452005000100006,"Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais",2005,Sur. Revista Internacional de Direitos Humanos,data/processed/fulltext_gold/article_texts_gold.csv,70fad4a8c4f148a5b8037886dee10e78adb623373e7f99be4f78ce5225659e49,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S1806-64452006000100005,Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?,2006,Sur. Revista Internacional de Direitos Humanos,data/processed/fulltext_gold/article_texts_gold.csv,9a1060f4f40de21d723e06c047293e9bbe0fbe451a76191c9f41b8dad80a431b,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
